backers_count,blurb,category,converted_pledged_amount,country,country_displayable_name,created_at,creator,currency,currency_symbol,currency_trailing_code,current_currency,deadline,disable_communication,friends,fx_rate,goal,id,is_backing,is_starrable,is_starred,launched_at,location,name,permissions,photo,pledged,profile,slug,source_url,spotlight,staff_pick,state,state_changed_at,static_usd_rate,urls,usd_pledged,usd_type
"6","Laser cut kits perfect for the holiday season and some books to teach you how to make your own! 

>> Scroll down for videos! <<","{""id"":356,""name"":""Woodworking"",""slug"":""crafts/woodworking"",""position"":14,""parent_id"":26,""color"":16744876,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/crafts/woodworking""}}}","307","CA","Canada","1415383833","{""id"":652095135,""name"":""Jon"",""is_registered"":null,""chosen_currency"":null,""is_superbacker"":null,""avatar"":{""thumb"":""https://ksr-ugc.imgix.net/assets/009/349/429/113150c1ecd5b6affb40b3e32ad41652_original.jpg?ixlib=rb-2.1.0&w=40&h=40&fit=crop&v=1461583749&auto=format&frame=1&q=92&s=ffdf61dc17b00415298839a9bd481097"",""small"":""https://ksr-ugc.imgix.net/assets/009/349/429/113150c1ecd5b6affb40b3e32ad41652_original.jpg?ixlib=rb-2.1.0&w=160&h=160&fit=crop&v=1461583749&auto=format&frame=1&q=92&s=abe469408fb0c9d48994c18992cb4dcc"",""medium"":""https://ksr-ugc.imgix.net/assets/009/349/429/113150c1ecd5b6affb40b3e32ad41652_original.jpg?ixlib=rb-2.1.0&w=160&h=160&fit=crop&v=1461583749&auto=format&frame=1&q=92&s=abe469408fb0c9d48994c18992cb4dcc""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/652095135""},""api"":{""user"":""https://api.kickstarter.com/v1/users/652095135?signature=1571369720.547851df25d4a20d6388b739213516b5d4e19292""}}}","CAD","$","true","USD","1417469520","false",,"0.75695185","5000","564466215",,"false",,"1415567128","{""id"":4118,""name"":""Toronto"",""slug"":""toronto-on-ca"",""short_name"":""Toronto, Canada"",""displayable_name"":""Toronto, Canada"",""localized_name"":""Toronto"",""country"":""CA"",""state"":""ON"",""type"":""Town"",""is_root"":false,""expanded_country"":""Canada"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/toronto-on-ca"",""location"":""https://www.kickstarter.com/locations/toronto-on-ca""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1571342111.cb13b6cac0e9707d039aca74d97474ca0c20e967&woe_id=4118""}}}","CNCKing.com: Laser Cut Christmas Kits & Books!",,"{""key"":""assets/011/937/301/44b2f48761123067687bfd698c2b0727_original.jpg"",""full"":""https://ksr-ugc.imgix.net/assets/011/937/301/44b2f48761123067687bfd698c2b0727_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463718320&auto=format&frame=1&q=92&s=c9573a971b75a840b94dfd014ea5dc7d"",""ed"":""https://ksr-ugc.imgix.net/assets/011/937/301/44b2f48761123067687bfd698c2b0727_original.jpg?ixlib=rb-2.1.0&crop=faces&w=352&h=198&fit=crop&v=1463718320&auto=format&frame=1&q=92&s=763a378104119bb001431151ab638909"",""med"":""https://ksr-ugc.imgix.net/assets/011/937/301/44b2f48761123067687bfd698c2b0727_original.jpg?ixlib=rb-2.1.0&crop=faces&w=272&h=153&fit=crop&v=1463718320&auto=format&frame=1&q=92&s=4ba30a73f49d80eb6c5ee1dbc9c52ebd"",""little"":""https://ksr-ugc.imgix.net/assets/011/937/301/44b2f48761123067687bfd698c2b0727_original.jpg?ixlib=rb-2.1.0&crop=faces&w=208&h=117&fit=crop&v=1463718320&auto=format&frame=1&q=92&s=9499eb27d0fbbd14f258e3a9651d6ec6"",""small"":""https://ksr-ugc.imgix.net/assets/011/937/301/44b2f48761123067687bfd698c2b0727_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1463718320&auto=format&frame=1&q=92&s=7a673066fd8886a914a5b470ae0c6c1e"",""thumb"":""https://ksr-ugc.imgix.net/assets/011/937/301/44b2f48761123067687bfd698c2b0727_original.jpg?ixlib=rb-2.1.0&crop=faces&w=48&h=27&fit=crop&v=1463718320&auto=format&frame=1&q=92&s=60119520f5b8752bef0c403ef4821557"",""1024x576"":""https://ksr-ugc.imgix.net/assets/011/937/301/44b2f48761123067687bfd698c2b0727_original.jpg?ixlib=rb-2.1.0&crop=faces&w=1024&h=576&fit=crop&v=1463718320&auto=format&frame=1&q=92&s=77370d3f733f3bbb7e5cad3ccba671dc"",""1536x864"":""https://ksr-ugc.imgix.net/assets/011/937/301/44b2f48761123067687bfd698c2b0727_original.jpg?ixlib=rb-2.1.0&crop=faces&w=1552&h=873&fit=crop&v=1463718320&auto=format&frame=1&q=92&s=6533ed4385ae71dc04d31b784fa58d89""}","352","{""id"":1498983,""project_id"":1498983,""state"":""inactive"",""state_changed_at"":1425915882,""name"":null,""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://ksr-ugc.imgix.net/assets/011/937/301/44b2f48761123067687bfd698c2b0727_original.jpg?ixlib=rb-2.1.0&crop=faces&w=1552&h=873&fit=crop&v=1463718320&auto=format&frame=1&q=92&s=6533ed4385ae71dc04d31b784fa58d89"",""baseball_card"":""https://ksr-ugc.imgix.net/assets/011/937/301/44b2f48761123067687bfd698c2b0727_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463718320&auto=format&frame=1&q=92&s=c9573a971b75a840b94dfd014ea5dc7d""}}}","cnckingcom-laser-cut-christmas-kits-and-books","https://www.kickstarter.com/discover/categories/crafts/woodworking","false","false","failed","1417469520","0.88150074","{""web"":{""project"":""https://www.kickstarter.com/projects/652095135/cnckingcom-laser-cut-christmas-kits-and-books?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/652095135/cnckingcom-laser-cut-christmas-kits-and-books/rewards""}}","310.28826048","international"
"14","El nuevo interior de este viejo vagón de tren será un mejor salón de clases para los niños que estudian en esta primaria de México.","{""id"":258,""name"":""Architecture"",""slug"":""design/architecture"",""position"":1,""parent_id"":7,""color"":2577151,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/design/architecture""}}}","921","MX","Mexico","1496186513","{""id"":1739136967,""name"":""Victor Romero"",""is_registered"":null,""chosen_currency"":null,""is_superbacker"":null,""avatar"":{""thumb"":""https://ksr-ugc.imgix.net/assets/016/893/900/f4be63ecd8279ca985714dd9671c9eef_original.png?ixlib=rb-2.1.0&w=40&h=40&fit=crop&v=1496207190&auto=format&frame=1&q=92&s=253c2aab7e3b75b02417b94362a81679"",""small"":""https://ksr-ugc.imgix.net/assets/016/893/900/f4be63ecd8279ca985714dd9671c9eef_original.png?ixlib=rb-2.1.0&w=160&h=160&fit=crop&v=1496207190&auto=format&frame=1&q=92&s=719e31e1d1d56f872a87b6f84069c176"",""medium"":""https://ksr-ugc.imgix.net/assets/016/893/900/f4be63ecd8279ca985714dd9671c9eef_original.png?ixlib=rb-2.1.0&w=160&h=160&fit=crop&v=1496207190&auto=format&frame=1&q=92&s=719e31e1d1d56f872a87b6f84069c176""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/1739136967""},""api"":{""user"":""https://api.kickstarter.com/v1/users/1739136967?signature=1571369414.6c4db4c7e44d7d78ae67c15cceef0d5d02188076""}}}","MXN","$","true","USD","1498805597","false",,"0.05195183","290000","1017244986",,"false",,"1496213597","{""id"":134395,""name"":""Naucalpan de Juárez"",""slug"":""naucalpan-de-juarez-mx"",""short_name"":""Naucalpan de Juárez, Mexico"",""displayable_name"":""Naucalpan de Juárez, Mexico"",""localized_name"":""Naucalpan de Juárez"",""country"":""MX"",""state"":""Mexico"",""type"":""Town"",""is_root"":false,""expanded_country"":""Mexico"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/naucalpan-de-juarez-mx"",""location"":""https://www.kickstarter.com/locations/naucalpan-de-juarez-mx""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1571343510.d7039b12bc593438f16e9a9c6974e247a1b4eef5&woe_id=134395""}}}","Renovación Vagón Escuela Primaria (Wagon Classroom Renewal) (Canceled)",,"{""key"":""assets/016/890/106/fee2ad3e82fd07ea438f90384ee9f575_original.jpg"",""full"":""https://ksr-ugc.imgix.net/assets/016/890/106/fee2ad3e82fd07ea438f90384ee9f575_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1497410258&auto=format&frame=1&q=92&s=719d79d22202b1687d7a82d32db99948"",""ed"":""https://ksr-ugc.imgix.net/assets/016/890/106/fee2ad3e82fd07ea438f90384ee9f575_original.jpg?ixlib=rb-2.1.0&crop=faces&w=352&h=198&fit=crop&v=1497410258&auto=format&frame=1&q=92&s=057f5dbd2675307864c827f3195c91b5"",""med"":""https://ksr-ugc.imgix.net/assets/016/890/106/fee2ad3e82fd07ea438f90384ee9f575_original.jpg?ixlib=rb-2.1.0&crop=faces&w=272&h=153&fit=crop&v=1497410258&auto=format&frame=1&q=92&s=f2e3076a3b6ba2cb8c083a3ae694b73e"",""little"":""https://ksr-ugc.imgix.net/assets/016/890/106/fee2ad3e82fd07ea438f90384ee9f575_original.jpg?ixlib=rb-2.1.0&crop=faces&w=208&h=117&fit=crop&v=1497410258&auto=format&frame=1&q=92&s=56f8961423978b2455fa6b3ae3ee8e75"",""small"":""https://ksr-ugc.imgix.net/assets/016/890/106/fee2ad3e82fd07ea438f90384ee9f575_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1497410258&auto=format&frame=1&q=92&s=ebdb4354db80f0479dcb26edc280a027"",""thumb"":""https://ksr-ugc.imgix.net/assets/016/890/106/fee2ad3e82fd07ea438f90384ee9f575_original.jpg?ixlib=rb-2.1.0&crop=faces&w=48&h=27&fit=crop&v=1497410258&auto=format&frame=1&q=92&s=1321ec4098714c87d1b6d609d7207c82"",""1024x576"":""https://ksr-ugc.imgix.net/assets/016/890/106/fee2ad3e82fd07ea438f90384ee9f575_original.jpg?ixlib=rb-2.1.0&crop=faces&w=1024&h=576&fit=crop&v=1497410258&auto=format&frame=1&q=92&s=41ac9d62f3500ba55801bfbf782776bc"",""1536x864"":""https://ksr-ugc.imgix.net/assets/016/890/106/fee2ad3e82fd07ea438f90384ee9f575_original.jpg?ixlib=rb-2.1.0&crop=faces&w=1552&h=873&fit=crop&v=1497410258&auto=format&frame=1&q=92&s=292f4b388d05f894b3d5255f82f47c2b""}","16720","{""id"":3021197,""project_id"":3021197,""state"":""inactive"",""state_changed_at"":1496186513,""name"":null,""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://ksr-ugc.imgix.net/assets/016/890/106/fee2ad3e82fd07ea438f90384ee9f575_original.jpg?ixlib=rb-2.1.0&crop=faces&w=1552&h=873&fit=crop&v=1497410258&auto=format&frame=1&q=92&s=292f4b388d05f894b3d5255f82f47c2b"",""baseball_card"":""https://ksr-ugc.imgix.net/assets/016/890/106/fee2ad3e82fd07ea438f90384ee9f575_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1497410258&auto=format&frame=1&q=92&s=719d79d22202b1687d7a82d32db99948""}}}","renovacion-vagon-escuela-primaria","https://www.kickstarter.com/discover/categories/design/architecture","false","false","canceled","1498244829","0.05397643","{""web"":{""project"":""https://www.kickstarter.com/projects/1739136967/renovacion-vagon-escuela-primaria?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1739136967/renovacion-vagon-escuela-primaria/rewards""}}","902.4859096","domestic"
"48","Lost, Texas documents the development and decline of small towns across Texas with images by architectural photographer Bronson Dorsey.","{""id"":280,""name"":""Photobooks"",""slug"":""photography/photobooks"",""position"":5,""parent_id"":15,""color"":58341,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/photography/photobooks""}}}","3812","US","the United States","1403626098","{""id"":346899387,""name"":""Bronson Dorsey"",""is_registered"":null,""chosen_currency"":null,""is_superbacker"":null,""avatar"":{""thumb"":""https://ksr-ugc.imgix.net/assets/008/848/045/c3681ea59190c8f3784a4e0395faf87c_original.jpg?ixlib=rb-2.1.0&w=40&h=40&fit=crop&v=1461546476&auto=format&frame=1&q=92&s=0f63250fb3a45341b4603ab2ca0a8eb5"",""small"":""https://ksr-ugc.imgix.net/assets/008/848/045/c3681ea59190c8f3784a4e0395faf87c_original.jpg?ixlib=rb-2.1.0&w=160&h=160&fit=crop&v=1461546476&auto=format&frame=1&q=92&s=e794a47d3a46f48d5181e09afc4a5368"",""medium"":""https://ksr-ugc.imgix.net/assets/008/848/045/c3681ea59190c8f3784a4e0395faf87c_original.jpg?ixlib=rb-2.1.0&w=160&h=160&fit=crop&v=1461546476&auto=format&frame=1&q=92&s=e794a47d3a46f48d5181e09afc4a5368""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/346899387""},""api"":{""user"":""https://api.kickstarter.com/v1/users/346899387?signature=1571369471.f1a89ef17936cff640d7a19f3a1e78163ec2b96b""}}}","USD","$","true","USD","1406757825","false",,"1","3500","2055522473",,"false",,"1404165825","{""id"":2357536,""name"":""Austin"",""slug"":""austin-tx"",""short_name"":""Austin, TX"",""displayable_name"":""Austin, TX"",""localized_name"":""Austin"",""country"":""US"",""state"":""TX"",""type"":""Town"",""is_root"":false,""expanded_country"":""United States"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/austin-tx"",""location"":""https://www.kickstarter.com/locations/austin-tx""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1571342120.04b7027a8da3c3c693f9b130eeead4c3f8b34a46&woe_id=2357536""}}}","Lost Texas Book Prototype",,"{""key"":""assets/011/731/866/310a2822a0c11f00b81cf1b351c6ef9e_original.jpg"",""full"":""https://ksr-ugc.imgix.net/assets/011/731/866/310a2822a0c11f00b81cf1b351c6ef9e_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463687543&auto=format&frame=1&q=92&s=936376a1052ac3185011b38567d2f4c3"",""ed"":""https://ksr-ugc.imgix.net/assets/011/731/866/310a2822a0c11f00b81cf1b351c6ef9e_original.jpg?ixlib=rb-2.1.0&crop=faces&w=352&h=198&fit=crop&v=1463687543&auto=format&frame=1&q=92&s=3113b31443f872a5b41fe8de88655e36"",""med"":""https://ksr-ugc.imgix.net/assets/011/731/866/310a2822a0c11f00b81cf1b351c6ef9e_original.jpg?ixlib=rb-2.1.0&crop=faces&w=272&h=153&fit=crop&v=1463687543&auto=format&frame=1&q=92&s=20fdea3ecb12eaaf87c3ba36974c5f52"",""little"":""https://ksr-ugc.imgix.net/assets/011/731/866/310a2822a0c11f00b81cf1b351c6ef9e_original.jpg?ixlib=rb-2.1.0&crop=faces&w=208&h=117&fit=crop&v=1463687543&auto=format&frame=1&q=92&s=916f3e9bc084ebd8f9463bfb1a982969"",""small"":""https://ksr-ugc.imgix.net/assets/011/731/866/310a2822a0c11f00b81cf1b351c6ef9e_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1463687543&auto=format&frame=1&q=92&s=54e0868a1ae976cd065a1b759dbf794b"",""thumb"":""https://ksr-ugc.imgix.net/assets/011/731/866/310a2822a0c11f00b81cf1b351c6ef9e_original.jpg?ixlib=rb-2.1.0&crop=faces&w=48&h=27&fit=crop&v=1463687543&auto=format&frame=1&q=92&s=2e94896e8e341b734026a777af5068bf"",""1024x576"":""https://ksr-ugc.imgix.net/assets/011/731/866/310a2822a0c11f00b81cf1b351c6ef9e_original.jpg?ixlib=rb-2.1.0&crop=faces&w=1024&h=576&fit=crop&v=1463687543&auto=format&frame=1&q=92&s=5b7ae2b5137a02dee947c466cfae7667"",""1536x864"":""https://ksr-ugc.imgix.net/assets/011/731/866/310a2822a0c11f00b81cf1b351c6ef9e_original.jpg?ixlib=rb-2.1.0&crop=faces&w=1552&h=873&fit=crop&v=1463687543&auto=format&frame=1&q=92&s=14f521dda6b83b3a0720c2ff9350befe""}","3812","{""id"":1082426,""project_id"":1082426,""state"":""inactive"",""state_changed_at"":1425915860,""name"":null,""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://ksr-ugc.imgix.net/assets/011/731/866/310a2822a0c11f00b81cf1b351c6ef9e_original.jpg?ixlib=rb-2.1.0&crop=faces&w=1552&h=873&fit=crop&v=1463687543&auto=format&frame=1&q=92&s=14f521dda6b83b3a0720c2ff9350befe"",""baseball_card"":""https://ksr-ugc.imgix.net/assets/011/731/866/310a2822a0c11f00b81cf1b351c6ef9e_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463687543&auto=format&frame=1&q=92&s=936376a1052ac3185011b38567d2f4c3""}}}","lost-texas-book-prototype","https://www.kickstarter.com/discover/categories/photography/photobooks","true","false","successful","1406757825","1","{""web"":{""project"":""https://www.kickstarter.com/projects/346899387/lost-texas-book-prototype?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/346899387/lost-texas-book-prototype/rewards""}}","3812.0","domestic"
"15","Steve Worthington celebrates nature's favorite menu items, as they depart to enjoy their heavenly desserts…","{""id"":25,""name"":""Sculpture"",""slug"":""art/sculpture"",""position"":10,""parent_id"":1,""color"":16760235,""urls"":{""web"":{""discover"":""http://www.kickstarter.com/discover/categories/art/sculpture""}}}","4090","US","the United States","1312588672","{""id"":1339310935,""name"":""Steve Worthington"",""slug"":""steveworthington"",""is_registered"":null,""chosen_currency"":null,""is_superbacker"":null,""avatar"":{""thumb"":""https://ksr-ugc.imgix.net/assets/005/918/556/0c7a703cdc73a98da0f2fad4d2bc0a66_original.JPG?ixlib=rb-2.1.0&w=40&h=40&fit=crop&v=1509750340&auto=format&frame=1&q=92&s=543d8c15da989057592a191eb8dcd6bc"",""small"":""https://ksr-ugc.imgix.net/assets/005/918/556/0c7a703cdc73a98da0f2fad4d2bc0a66_original.JPG?ixlib=rb-2.1.0&w=160&h=160&fit=crop&v=1509750340&auto=format&frame=1&q=92&s=d7b28394560620d90f12ef2aa30899fe"",""medium"":""https://ksr-ugc.imgix.net/assets/005/918/556/0c7a703cdc73a98da0f2fad4d2bc0a66_original.JPG?ixlib=rb-2.1.0&w=160&h=160&fit=crop&v=1509750340&auto=format&frame=1&q=92&s=d7b28394560620d90f12ef2aa30899fe""},""urls"":{""web"":{""user"":""https://www.kickstarter.com/profile/steveworthington""},""api"":{""user"":""https://api.kickstarter.com/v1/users/1339310935?signature=1571369483.c3c132afa8612076122cfbfce6241945cd0a5099""}}}","USD","$","true","USD","1318953632","false",,"1","2000","2067019440",,"false",,"1316361632","{""id"":2488867,""name"":""Santa Fe"",""slug"":""santa-fe-nm"",""short_name"":""Santa Fe, NM"",""displayable_name"":""Santa Fe, NM"",""localized_name"":""Santa Fe"",""country"":""US"",""state"":""NM"",""type"":""Town"",""is_root"":false,""expanded_country"":""United States"",""urls"":{""web"":{""discover"":""https://www.kickstarter.com/discover/places/santa-fe-nm"",""location"":""https://www.kickstarter.com/locations/santa-fe-nm""},""api"":{""nearby_projects"":""https://api.kickstarter.com/v1/discover?signature=1571342134.6bfdf95c831c55fc38b6b20cf6a3b683ac69616a&woe_id=2488867""}}}","All Mice Go To Heaven (winged bronze mice in silver patina)",,"{""key"":""assets/011/294/296/eb92e8f61c67bd784c8f24d1c1c7f72e_original.jpg"",""full"":""https://ksr-ugc.imgix.net/assets/011/294/296/eb92e8f61c67bd784c8f24d1c1c7f72e_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463680581&auto=format&frame=1&q=92&s=712b447ed8a0e0c3b43a3ce75aca7c07"",""ed"":""https://ksr-ugc.imgix.net/assets/011/294/296/eb92e8f61c67bd784c8f24d1c1c7f72e_original.jpg?ixlib=rb-2.1.0&crop=faces&w=352&h=198&fit=crop&v=1463680581&auto=format&frame=1&q=92&s=01a490d38fd7d4a84bfe888fc0efe0ac"",""med"":""https://ksr-ugc.imgix.net/assets/011/294/296/eb92e8f61c67bd784c8f24d1c1c7f72e_original.jpg?ixlib=rb-2.1.0&crop=faces&w=272&h=153&fit=crop&v=1463680581&auto=format&frame=1&q=92&s=9815685e60a57ee71ddec2e8077c17a1"",""little"":""https://ksr-ugc.imgix.net/assets/011/294/296/eb92e8f61c67bd784c8f24d1c1c7f72e_original.jpg?ixlib=rb-2.1.0&crop=faces&w=208&h=117&fit=crop&v=1463680581&auto=format&frame=1&q=92&s=b47b6c087fd582d48705b139e5af2367"",""small"":""https://ksr-ugc.imgix.net/assets/011/294/296/eb92e8f61c67bd784c8f24d1c1c7f72e_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1463680581&auto=format&frame=1&q=92&s=a4efe44e668077b3470c520fdebde777"",""thumb"":""https://ksr-ugc.imgix.net/assets/011/294/296/eb92e8f61c67bd784c8f24d1c1c7f72e_original.jpg?ixlib=rb-2.1.0&crop=faces&w=48&h=27&fit=crop&v=1463680581&auto=format&frame=1&q=92&s=e2c74318233bb22478889e4377836780"",""1024x576"":""https://ksr-ugc.imgix.net/assets/011/294/296/eb92e8f61c67bd784c8f24d1c1c7f72e_original.jpg?ixlib=rb-2.1.0&crop=faces&w=1024&h=576&fit=crop&v=1463680581&auto=format&frame=1&q=92&s=e1545c7bbcb8997f1b1606f4963d2cef"",""1536x864"":""https://ksr-ugc.imgix.net/assets/011/294/296/eb92e8f61c67bd784c8f24d1c1c7f72e_original.jpg?ixlib=rb-2.1.0&crop=faces&w=1552&h=873&fit=crop&v=1463680581&auto=format&frame=1&q=92&s=dc61b66798c51828b2fb35facb891467""}","4090","{""id"":45825,""project_id"":45825,""state"":""inactive"",""state_changed_at"":1425915803,""name"":null,""blurb"":null,""background_color"":null,""text_color"":null,""link_background_color"":null,""link_text_color"":null,""link_text"":null,""link_url"":null,""show_feature_image"":false,""background_image_opacity"":0.8,""should_show_feature_image_section"":true,""feature_image_attributes"":{""image_urls"":{""default"":""https://ksr-ugc.imgix.net/assets/011/294/296/eb92e8f61c67bd784c8f24d1c1c7f72e_original.jpg?ixlib=rb-2.1.0&crop=faces&w=1552&h=873&fit=crop&v=1463680581&auto=format&frame=1&q=92&s=dc61b66798c51828b2fb35facb891467"",""baseball_card"":""https://ksr-ugc.imgix.net/assets/011/294/296/eb92e8f61c67bd784c8f24d1c1c7f72e_original.jpg?ixlib=rb-2.1.0&crop=faces&w=560&h=315&fit=crop&v=1463680581&auto=format&frame=1&q=92&s=712b447ed8a0e0c3b43a3ce75aca7c07""}}}","all-mice-go-to-heaven-winged-bronze-mice-in-silver","https://www.kickstarter.com/discover/categories/art/sculpture","true","false","successful","1318953632","1","{""web"":{""project"":""https://www.kickstarter.com/projects/steveworthington/all-mice-go-to-heaven-winged-bronze-mice-in-silver?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/steveworthington/all-mice-go-to-heaven-winged-bronze-mice-in-silver/rewards""}}","4090.0","domestic"
